"gdp_for_year","percent_pop_depression","gender","years_5_14","years_15_24","years_25_34","years_35_54","years_55_74","years_75","gdp_per_capita","suicides_per_100k"
"35.70928670456748600000","43004.47167489110179100000",1,1,0,0,0,0,0,"22684.99060277079483900000","0.00000000000000000000"
"672.57985818884962300000","16870.86039156166130100000",1,0,0,0,0,1,0,"1068.98438553223210000000","2897.46605367261841100000"
"371.84754875554299400000","22896.86300149787901900000",1,0,0,0,1,0,0,"5348.09398815235406500000","38543.78274350475783200000"
"87.99090140583305600000","57035.98025898141258900000",1,0,1,0,0,0,0,"1140.35574658408735900000","12937.02555329840692800000"
"62.97730204161951500000","45773.24776794657614300000",1,0,1,0,0,0,0,"4054.68632286817709600000","13263.12413129477173100000"
"201.90389522407068700000","20446.89444597619004500000",0,0,0,0,0,1,0,"8639.89976288847828300000","1395.27424355821661500000"
"651.32077351300348400000","74803.22345226835035400000",0,0,1,0,0,0,0,"9437.67297642366039900000","507.85844114187961100000"
"1317.20120570500024600000","65147.91369818821041300000",1,0,0,0,0,0,1,"44729.22498632048913200000","6318.82818347054421000000"
"1717.36071176390239000000","77492.57960765482361900000",0,0,1,0,0,0,0,"14892.03099103099896100000","1988.66673794504437100000"
"131.66023230699768600000","58026.88940654965185500000",1,0,0,0,0,0,1,"14980.05566966162044700000","34812.35967069389500700000"
"7031.34570372311726000000","18355.94793304863640200000",0,1,0,0,0,0,0,"8903.18078365754434900000","310.06094301293702600000"
"7.898045355076223707800000","31266.16927309091653800000",1,0,0,1,0,0,0,"145.91478259490408500000","12872.87501336469582000000"
"141.39475183501849100000","14843.36672868505097700000",0,0,0,0,1,0,0,"2564.61090712999896900000","3661.92665454934245700000"
"1281.54369338597140300000","44808.15900370121839600000",1,0,1,0,0,0,0,"4935.72612429719034700000","10445.84625253929220600000"
"666.28121362072419600000","61395.52939353855294900000",0,0,1,0,0,0,0,"16086.31176596537696000000","1384.58248690259809700000"
"1502.57677249083515800000","81484.85604839511478300000",0,0,0,0,1,0,0,"41697.52817186223741300000","4666.95178017748316000000"
"6044.32296111114391700000","41915.56378510199496600000",0,1,0,0,0,0,0,"15847.61421400306103800000","187.10574147332406700000"
"1421.49040751306694600000","23215.78925343774661100000",0,0,0,1,0,0,0,"35712.64304010277476000000","497.16668448626109300000"
"2131.99992896115399300000","45659.66775992741801200000",1,0,0,1,0,0,0,"62597.44173321385238800000","9467.55051855019779700000"
"165.65729096571674200000","41159.73884017805973800000",0,0,0,0,0,1,0,"14682.67499861222353500000","0.00000000000000000000"
"1302.26111888209614500000","65479.75014178951876400000",1,0,0,0,1,0,0,"45312.09110157730707900000","13813.74959905912541400000"
"126.66934199910005100000","24463.00280373748564700000",0,0,0,0,0,1,0,"4218.84045328744419200000","10248.04875441034962000000"
"9922.40952318011423400000","37388.33055195372749900000",1,1,0,0,0,0,0,"25735.71978017620796000000","58.80466160590185000000"
"1328.34747737749132900000","43968.07650906043186500000",0,0,1,0,0,0,0,"25365.38171782935900600000","2052.81727787875548000000"
"4630.60417096751382300000","56362.81021929221877500000",1,0,0,1,0,0,0,"42955.25015662048675300000","5982.03784881856089000000"
"6.244952369318284227900000","13923.35976014941395100000",0,1,0,0,0,0,0,"138.77764648971855900000","0.00000000000000000000"
"189.90664134233143200000","32068.41155079299739300000",0,0,0,0,0,0,1,"2624.88005646267674300000","38725.54260665027264000000"
"333.71044436858984300000","37331.88185186163479800000",0,0,0,0,1,0,0,"4310.03719240925924500000","2854.69902705014433900000"
"1143.13927445782762800000","16859.64188018689208900000",1,0,0,0,1,0,0,"16344.83469599765267500000","16866.24612423821233800000"
"7.545332025924435377300000","20596.23716882761510800000",1,0,0,0,0,1,0,"4121.29959318324200400000","16016.25147011654014800000"
"41.63158763534666200000","36209.82296417406974600000",1,1,0,0,0,0,0,"15925.32969603730343100000","0.00000000000000000000"
"7371.16131686495331000000","39388.84636604815471800000",0,0,0,0,1,0,0,"23707.18709605792182500000","2432.37463915321287300000"
"62.66745147892683600000","40115.31917406826256400000",1,0,0,0,1,0,0,"7830.23132251132029100000","10975.08820699240885300000"
"9197.83868567331674100000","42887.33023468947724400000",1,0,0,0,1,0,0,"7162.51258911507442400000","6088.95541537474607100000"
"1436.31227390570465800000","46672.21260800414075800000",1,0,0,0,0,1,0,"21281.35383541764141400000","18523.46840585908264700000"
"14662.36876976852367600000","62830.25234824514881000000",0,0,0,0,1,0,0,"36027.47004385373629100000","6677.00203143376456800000"
"135.34362153372258700000","15617.20658473196216200000",1,0,0,0,0,0,1,"2582.85025495436198000000","55169.46434299155351200000"
"24.02336441980447600000","37176.03951527720852600000",1,1,0,0,0,0,0,"9732.67460210466213600000","0.00000000000000000000"
"13.90800103908937200000","44779.01461700803488800000",1,0,0,1,0,0,0,"2215.68425309870659200000","19699.56163797711964100000"
"110.08090482899443500000","26244.96539623455711100000",0,0,0,0,0,1,0,"2680.39111505856416700000","422.32438789693146600000"
"15.63373397482294200000","17009.87496108393375600000",0,0,0,0,0,1,0,"9722.36540550828304300000","0.00000000000000000000"
"748.75067611885388000000","60057.35092957831752600000",1,0,1,0,0,0,0,"2291.81370488735220200000","13776.32845076446060100000"
"638.19047620895430400000","61591.17073476204142500000",1,0,0,0,0,0,1,"16959.42141616640629300000","17058.69774403934566400000"
"298.40675615580512700000","12796.07743859423148900000",0,0,1,0,0,0,0,"5738.25742856916281400000","1117.28857051213514400000"
"15.90904693435595700000","18779.90675576974272500000",1,1,0,0,0,0,0,"417.12595459195406900000","0.00000000000000000000"
"115.07484268381183800000","16066.15478993337450700000",1,0,0,1,0,0,0,"2163.34525499401273600000","9526.35518015609964700000"
"59.25987898711738900000","62572.16722942241583200000",1,0,1,0,0,0,0,"12295.69947898906432100000","1929.86207633914252100000"
"56.23112265843437100000","14005.71787936894983200000",0,0,0,0,1,0,0,"25769.02641533374041400000","0.00000000000000000000"
"11674.18175541438291100000","62724.83395564414288300000",0,0,1,0,0,0,0,"29332.83637718971300800000","1860.36565807762215300000"
"73.88423687634977600000","27389.69873548382501400000",1,0,1,0,0,0,0,"1841.38111513786567900000","10686.41077729070886300000"
"190.69174867045587600000","41753.99347842410187400000",1,1,0,0,0,0,0,"13374.20004599487712200000","0.00000000000000000000"
"233.47818301584994200000","40710.82031357816794600000",0,0,0,0,0,0,1,"2986.49495245874338800000","8633.59349941195338400000"
"248.01189661696570500000","59554.20959800037454400000",1,0,0,1,0,0,0,"3685.14127564412653300000","29942.26451405966000200000"
"3904.83059359226304700000","18202.42052738281330000000",0,1,0,0,0,0,0,"6059.42855330251147900000","203.14337645675184400000"
"52.16052161558134000000","20223.71136254162794800000",1,0,0,0,0,1,0,"1657.40160664863879000000","3389.28685983107024500000"
"6512.84924455362625300000","18272.75881298652502500000",0,0,0,0,0,1,0,"8496.36402566196937400000","646.85127766492034600000"
"22.04789759458382000000","37240.17497316312457500000",0,0,0,1,0,0,0,"9072.09300481360179500000","2111.62193948465732900000"
"252.96299519269366700000","6117.38302401800185300000",0,1,0,0,0,0,0,"1570.16994314081569500000","449.05377953597776100000"
"641.62623005658117500000","54410.40341826260873100000",0,0,0,0,0,0,1,"9030.06320330528703200000","1598.41762001496845900000"
"80.86069377157870700000","23960.45504418995373400000",1,0,1,0,0,0,0,"371.13107746964734600000","6088.95541537474607100000"
"733.66557950074971700000","56261.69522391169310200000",1,0,0,1,0,0,0,"26434.36610336159110600000","14198.65283866139206700000"
"1365.66200232472578800000","84234.31137186070882600000",1,0,0,0,0,1,0,"38610.32029880809827000000","17336.68341708542713600000"
"92112.76356445389006600000","78025.84471977612837300000",0,0,1,0,0,0,0,"44622.16794474270624300000","2400.29936918635731900000"
"121.57885065801429800000","58152.54860538767524800000",0,0,0,0,0,1,0,"1574.13501875480765400000","20447.98460387041590900000"
"85.96208933926087900000","20169.25112875141233000000",1,0,0,0,1,0,0,"3299.73592596410813600000","6815.99486795680530300000"
"513.66085285787679000000","8145.38122312046158500000",1,0,1,0,0,0,0,"14278.23728598504373500000","5987.38372714637014900000"
"2.057044171884779401500000","0.00000000000000000000",0,0,0,1,0,0,0,"0.000000000000000000000000","801.88174917138885900000"
"365.07884257319513800000","21634.30561421201383900000",0,1,0,0,0,0,0,"5176.80272162790144400000","256.60215973484443500000"
"1455.35199895934884800000","74450.10745137680516400000",1,0,1,0,0,0,0,"25234.53422256762436500000","7184.86047257564417800000"
"48.94817110193917700000","16632.18507813337029300000",0,0,0,0,1,0,0,"2470.24210751699034900000","962.25809900566663100000"
"110.74275507123923200000","34961.89712743783742700000",1,0,1,0,0,0,0,"22481.18571621160815500000","871.37816743290922700000"
"34.59327260758752300000","27447.48297264434262000000",0,0,0,1,0,0,0,"862.80045360465024100000","2721.05206885491286200000"
"198.72801216854856200000","29821.94916589774356600000",0,0,0,0,0,0,1,"14877.75671882062790900000","10841.44124879717737600000"
"19.64965477100912500000","17329.78060687397961300000",1,0,1,0,0,0,0,"11878.57352439711025300000","0.00000000000000000000"
"12138.93419283260106100000","49311.11514080567312400000",1,0,0,0,0,0,1,"22127.50097144352542800000","33160.48326740083395700000"
"138.49289991693339200000","26998.38637443532750800000",0,0,1,0,0,0,0,"4570.93916780993013500000","2491.17930075911472300000"
"87.21307696138572600000","19180.77562650785844900000",1,0,0,0,1,0,0,"2854.06142695141196300000","3683.31016786057949300000"
"135.59447877730282800000","38395.74100196739449500000",1,0,0,0,1,0,0,"1104.67006605815972900000","27552.65690152892120200000"
"3588.20313562174459800000","56691.70848134299233300000",0,1,0,0,0,0,0,"33594.49964710827035500000","112.26344488399444000000"
"340.73954745791558400000","36556.05352951284653100000",1,1,0,0,0,0,0,"4398.06187103988073100000","74.84229658932962700000"
"145.73187611976030200000","21416.34596464506915300000",0,0,0,0,1,0,0,"5083.22693713769121600000","855.34053244948145000000"
"12.27573881716852800000","23042.97075678356375300000",0,0,0,0,1,0,0,"394.12851603080070700000","2282.69004597455361900000"
"265.17984309479853400000","39264.19623966183014300000",1,1,0,0,0,0,0,"14516.93483794735965600000","0.00000000000000000000"
"645.08072592566461800000","61066.21563106649164200000",0,0,0,1,0,0,0,"1934.95689962807590700000","2844.00727039452582100000"
"16.43558423247462900000","531.98893225592095500000",1,0,0,1,0,0,0,"694.68124757139118600000","3180.79760504650914100000"
"203.34140776483342400000","6787.58520355514031900000",0,0,0,0,0,1,0,"1179.21348760120855500000","4324.81556719769058100000"
"45.20597848040333800000","35326.70649732848068400000",1,0,0,0,1,0,0,"17005.41629328871301600000","9472.89639687800705700000"
"307.10617767244432100000","60882.95026667707396300000",1,1,0,0,0,0,0,"13322.65406301298165800000","470.43729284721479700000"
"106.55718645533418100000","22768.94822894429356200000",1,0,0,0,0,1,0,"1232.34550082870080300000","5003.74211482946648100000"
"5.157109280689078313700000","52379.02185858680590300000",0,1,0,0,0,0,0,"2113.38530225771405500000","0.00000000000000000000"
"942.22319396917729000000","89650.68582796323771000000",1,0,0,1,0,0,0,"27319.37098040459631600000","18159.94867956805303100000"
"634.41554843569093400000","20498.50553402043253000000",1,0,0,0,0,0,1,"9333.78799533707107800000","48038.06265369400192500000"
"133.17391350461511500000","23033.23617548482221500000",1,0,1,0,0,0,0,"1513.86586942212988000000","5516.94643429915535100000"
"31.12988414772591400000","22025.64765386203189800000",1,0,0,0,0,1,0,"935.75784490210228300000","4057.52165080722762700000"
"65.12986966603219500000","60247.41269371594195000000",1,0,0,1,0,0,0,"807.28939500876281700000","42451.61980113332620500000"
"2903.72221556040322300000","17656.72008122439664100000",1,0,0,0,0,0,1,"4609.79690882705133200000","8414.41248797177376200000"
"33.52106901119624500000","19031.96711848380334800000",0,0,0,0,0,0,1,"1031.71267476070768700000","727.03945258205923200000"
"2288.57000119790391100000","78940.00500381221636500000",1,0,1,0,0,0,0,"18213.97134043346206600000","10868.17064043622367200000"
"1422.49966143232705500000","64045.79883072245729300000",0,0,0,0,0,0,1,"47091.61703713689820100000","753.76884422110552800000"
"329.77522116917386600000","20579.40940176546129000000",1,1,0,0,0,0,0,"11064.94000840596030200000","433.01614455254998400000"
"6451.41794033805729000000","54738.70810828297122000000",0,0,0,1,0,0,0,"30108.40516728654015400000","2346.84058590826472800000"
"2999.62815669703905400000","71177.68549051753842100000",0,0,1,0,0,0,0,"47997.24030737266159700000","3015.07537688442211100000"
"3492.51784495146840800000","39957.84451440020585100000",1,1,0,0,0,0,0,"13088.71460178745608700000","48.11290495028333200000"
"5855.88534000893561300000","43128.26112183333031600000",1,0,0,0,1,0,0,"15348.01468664007422600000","6880.14540789051641200000"
"1431.38182872443851500000","51811.65603331838521100000",1,1,0,0,0,0,0,"1291.02861991578179400000","2165.08072276274992000000"
"619.68203615258624100000","99204.16830022635869400000",1,0,0,0,1,0,0,"18719.91498877883601200000","36651.34181546028012400000"
"2096.28733071405985800000","1804.99318727702095700000",0,0,0,0,0,0,1,"6724.76824133036217000000","400.94087458569443000000"
"1431.89791262542577000000","71736.56323575108082000000",1,0,1,0,0,0,0,"24301.94843815671564900000","6420.39987169892013300000"
"62.50053248207982900000","16752.68020030681738300000",1,0,0,1,0,0,0,"2837.40810937264573600000","855.34053244948145000000"
"1614.32781930490078200000","44307.21388863579637000000",1,0,0,0,1,0,0,"6983.29117136263788600000","6805.30311130118678500000"
"24.45089670985228900000","45219.77152818977447500000",0,0,0,0,1,0,0,"3302.11497133250331100000","2849.35314872233508000000"
"1534.44721266474462900000","55821.56156336188513700000",1,0,0,0,1,0,0,"13393.23240894203852500000","11541.75130974019031300000"
"1244.94080819614924200000","44098.98882036759322300000",0,1,0,0,0,0,0,"18734.18926098920706400000","90.87993157275740400000"
"19.79500478539451500000","37454.15769012631509600000",0,0,0,0,1,0,0,"8605.80011260814743700000","940.87458569442959500000"
"112.80096831922320700000","39903.88881683583964200000",1,0,0,0,0,0,1,"1404.42978247595181600000","2811.93200042767026600000"
"7596.82914141957212700000","40011.35503294176375800000",0,0,0,0,0,1,0,"24520.02759692627338400000","3138.03057842403506900000"
"16567.58913656740099700000","53105.52434520843430200000",0,0,0,1,0,0,0,"30005.31320132274922500000","1710.68106489896290000000"
"490.88106046957022500000","50253.08427446651971800000",1,0,0,0,0,0,1,"22619.17034757852832300000","27648.88271142948786500000"
"60.13857648572840000000","35509.02214646924065200000",1,1,0,0,0,0,0,"21715.13310758836171000000","0.00000000000000000000"
"145.73187611976030200000","21416.34596464506915300000",0,0,1,0,0,0,0,"5083.22693713769121600000","2672.93916390462953100000"
"3452.68269219582616400000","38732.08859299982697400000",0,0,0,0,0,0,1,"12623.21472470480012100000","4565.38009194910723800000"
"1059.97615972510347700000","37969.49692692920555400000",0,0,0,0,0,1,0,"42951.28508100649479400000","5629.20987918314979200000"
"69.56030083797582800000","24169.45175609769127200000",0,0,0,1,0,0,0,"363.20092624166342900000","2448.41227413664065000000"
"1322.16128115231220000000","71577.45625299939366600000",1,0,1,0,0,0,0,"22345.58013021308316300000","5982.03784881856089000000"
"7594.37065698058100400000","66771.45191576856745200000",0,1,0,0,0,0,0,"19464.55618908652588000000","160.37634983427777200000"
"26571.25769770828218700000","27107.95977124921092000000",0,0,0,0,0,0,1,"31489.83751120133861000000","12220.67785737196621400000"
"340.73954745791558400000","36556.05352951284653100000",1,0,0,0,0,1,0,"4398.06187103988073100000","17887.30888484978081900000"
"5855.88534000893561300000","43128.26112183333031600000",0,1,0,0,0,0,0,"15348.01468664007422600000","181.75986314551480800000"
"13.19397910721649900000","30226.14204000616127800000",0,0,0,0,0,0,1,"2770.00182393478243600000","0.00000000000000000000"
"389.85510292780659200000","63151.55288830666068000000",0,0,1,0,0,0,0,"3781.88912062553032900000","2533.94632738158879500000"
"5.264045917207143505600000","21002.98240266680041800000",1,0,0,0,0,1,0,"3727.17107715244129700000","0.00000000000000000000"
"165.72229273588116600000","40421.24619854212773600000",0,0,1,0,0,0,0,"7566.95030174225422500000","2357.53234256388324600000"
"36.64036242272257800000","42960.78477345284708300000",0,0,0,0,1,0,0,"23045.01946852126470100000","3506.89618304287394400000"
"329.28631040548264100000","44074.38525970705439600000",1,1,0,0,0,0,0,"97126.90621010142663400000","0.00000000000000000000"
"2918.17802903409416500000","44179.09136587156703900000",1,0,0,1,0,0,0,"11080.00729573912974500000","7067.25114936384047900000"
"33.38223410398000000000","44409.39731367106196900000",1,0,0,0,0,0,1,"4391.71775005749359600000","9398.05410028867743000000"
"120.39476547288027700000","42519.19686142853199800000",1,0,1,0,0,0,0,"1076.12152163741762600000","25836.62995830214904300000"
"274.80799139947314900000","68632.03312369358505900000",1,1,0,0,0,0,0,"670.89079388743943300000","951.56634235004811300000"
"405.29555608161554600000","55339.58107466809678000000",1,0,0,0,1,0,0,"21372.55057453945646700000","8398.37485298834598500000"
"66.04391502686998200000","15523.36284672397208900000",0,0,1,0,0,0,0,"3430.58342122584277700000","1512.88356677002031400000"
"84.54360080083832300000","46014.80190572236083800000",0,0,0,0,0,1,0,"530.52711715212409100000","6243.98588688121458400000"
"99.73664144618461000000","17651.11082553701203600000",0,0,1,0,0,0,0,"1839.00206976947050400000","3079.22591681813321900000"
"1319.24754354903774900000","64537.27647190282276100000",0,1,0,0,0,0,0,"44707.81357800493255400000","0.00000000000000000000"
"12.01499357859144700000","18103.65014152241135100000",0,1,0,0,0,0,0,"241.86961245350948800000","0.00000000000000000000"
"2317.81390726967232000000","28167.99038175881921900000",1,1,0,0,0,0,0,"5286.23880857407950800000","213.83513311237036200000"
"297.89122606227113300000","15519.94980754910844000000",1,0,0,1,0,0,0,"11821.47643555562604600000","4533.30482198225168400000"
"1245.76205514153785000000","75135.11925307269981200000",1,1,0,0,0,0,0,"17755.60859945599162600000","0.00000000000000000000"
"1488.06726750264953500000","82299.02912390845813400000",1,0,0,1,0,0,0,"41491.34423993465555400000","19790.44156954987704500000"
"227.21326466601269300000","59791.37130275111732500000",0,0,0,1,0,0,0,"11754.07015011776274600000","4966.32096653480166800000"
"1717.41893790803958800000","37931.80510299810264700000",1,0,0,1,0,0,0,"66764.73620351940111500000","5976.69197049075163000000"
"1902.68516336680839400000","50894.52788913024187200000",1,1,0,0,0,0,0,"1804.90241948913965800000","2052.81727787875548000000"
"444.03731495912892200000","42164.35950164879470700000",0,0,0,0,1,0,0,"30860.18350369941554800000","240.56452475141665800000"
"1008.24857423296835800000","26994.46879903461445000000",1,1,0,0,0,0,0,"2436.93547235945789500000","0.00000000000000000000"
"73.88423687634977600000","27389.69873548382501400000",0,0,0,1,0,0,0,"1841.38111513786567900000","2491.17930075911472300000"
"248.36197313567855200000","20431.63964479462556100000",0,0,0,0,0,1,0,"10370.25876083456911500000","1288.35667700203143400000"
"1166.16808254417357500000","66035.00709763755364000000",0,0,0,0,0,0,1,"43585.69717924520820600000","1716.02694322677215900000"
"208.97076794638955400000","42027.09596961623490700000",0,0,0,0,0,1,0,"2664.53081260259633200000","7879.82465519084785600000"
"415.21869717335997300000","57729.33174770458276200000",1,0,0,0,0,0,1,"12861.11926154431765000000","17101.46477066181973700000"
"58.75299209109964000000","21210.55454170155139000000",1,0,1,0,0,0,0,"1436.15038738788748700000","7388.00384903239602300000"
"171.06876327239764000000","40065.01394449092443200000",0,0,0,0,1,0,0,"12920.59539575419703300000","2999.03774190099433300000"
"186.40008496232042100000","38451.06191520170616300000",0,0,0,0,0,1,0,"2111.79927201211727100000","331.44445632417406200000"
"189.40778398662946900000","23010.88818853984545200000",0,0,0,0,0,1,0,"6305.26324137001292600000","8959.69207740831818700000"
"7251.77296537046591200000","18480.56838083344042400000",0,0,0,0,0,1,0,"9049.88858137524682600000","721.69357425424997300000"
"582.56635824600772400000","41373.48412832908583100000",0,0,0,0,0,0,1,"26329.68810715220339300000","0.00000000000000000000"
"2135.87739307072550700000","54172.64814148145488100000",0,1,0,0,0,0,0,"30826.87686854188309400000","0.00000000000000000000"
"701.57941541904853700000","74792.06429809662224900000",1,0,0,0,0,0,1,"10252.89252266040713400000","20512.13514380412701800000"
"965.32321464559439100000","47532.71398049106807600000",0,1,0,0,0,0,0,"3077.69169158055844100000","32.07526996685555400000"
"704.22744949294686600000","65389.52719316703621500000",0,0,0,0,1,0,0,"27678.60683103226778500000","2972.30835026194803800000"
"7898.73200866515206500000","38912.77191905695650100000",1,0,0,1,0,0,0,"25842.77682175399084900000","3891.79942264514059700000"
"668.91086545596159200000","75295.68048729889408600000",1,0,0,0,0,0,1,"9627.20359077247603100000","26087.88623970918421900000"
"18626.95427369055544100000","53504.90928587052235200000",1,0,0,0,0,0,1,"34059.99952419092632100000","26504.86474927830642600000"
"3684.83997302984787900000","47845.05158289337279800000",0,0,1,0,0,0,0,"69547.42626941895782000000","1160.05559713460921600000"
"3280.35430735856161900000","44941.95013935587344000000",1,0,0,0,1,0,0,"11681.11275882031070300000","6548.70095156634235000000"
"256.03804119771746000000","10234.87348457350810900000",1,0,0,0,0,0,1,"7047.52539630930761800000","18897.67988880573078200000"
"65.08442727889257500000","15513.27212220698390900000",1,0,0,0,0,0,1,"3453.58085978699613800000","9189.56484550411632600000"
"16.21457177034114400000","17126.74929387187332200000",0,0,1,0,0,0,0,"10020.53909168047834700000","0.00000000000000000000"
"35.71820827928961500000","37141.46394450576373300000",1,0,0,0,0,0,1,"4402.81996177667108100000","4479.84603870415909300000"
"313.38731198154509600000","42056.89328554287059200000",1,0,0,0,0,0,1,"3049.14314715981633800000","29006.73580669303966600000"
"124.09535972215980500000","37535.29898668350828400000",1,0,0,1,0,0,0,"5735.08536807796924700000","13599.91446594675505200000"
"91.24594068845352200000","42220.83788034240796100000",1,0,1,0,0,0,0,"772.39672960563357900000","24125.94889340318614300000"
"23.86369506229367800000","17863.69864822873654300000",0,0,0,0,0,0,1,"13843.66499869152504700000","0.00000000000000000000"
"10.014067222778436956100000","16870.71199855405853400000",1,0,0,1,0,0,0,"6900.81759859160514200000","0.00000000000000000000"
"7692.68792767713173700000","79248.60310242293135000000",0,0,0,0,0,0,1,"52750.57295342622183800000","2940.23308029509248400000"
"7031.34570372311726000000","18355.94793304863640200000",0,0,0,0,0,1,0,"8903.18078365754434900000","775.15235753234256400000"
"541.60925744961217400000","7991.40863843183018100000",1,0,0,0,0,1,0,"15047.46195509948374700000","17400.83395701913824400000"
"88.50635515437832500000","15853.92311045989664100000",0,0,0,1,0,0,0,"4161.74336444595998400000","785.84411418796108200000"
"2436.75228325488661200000","33360.67721820093659700000",0,0,0,0,0,1,0,"42844.22803942871190600000","5810.96974232866460000000"
"93.96133971730602500000","39525.78343346398843000000",1,0,0,1,0,0,0,"4285.45372360250910000000","14498.02202501871057400000"
"1422.49966143232705500000","64045.79883072245729300000",1,0,0,0,0,0,1,"47091.61703713689820100000","4143.05570405217577200000"
"97.47750445133739600000","55797.90771795000402100000",1,0,0,0,0,0,1,"1306.88892237174962900000","33064.25745750026729400000"
"227.21326466601269300000","59791.37130275111732500000",0,0,0,0,1,0,0,"11754.07015011776274600000","5859.08264727894793100000"
"332.81792624163483200000","55106.60405273175203800000",0,0,0,0,0,1,0,"17909.45353327887962800000","7110.01817598631455100000"
"2887.97945496498569200000","45300.14118110743327300000",0,0,0,0,0,1,0,"10987.22452637171790900000","3854.37827435047578300000"
"5002.74663232415827800000","37161.67507214126064600000",1,1,0,0,0,0,0,"17803.18950682389513200000","53.45878327809259100000"
"234.60596958293730800000","60710.60662764721996100000",1,0,0,1,0,0,0,"11774.68854331052093200000","33304.82198225168395200000"
"3183.34460842051993400000","58416.98494493580666900000",1,0,0,0,1,0,0,"16788.13014964195367200000","15059.33924943868277600000"
"1068.04421676097573600000","65938.58132129727541500000",1,0,0,0,1,0,0,"40769.70047818811904700000","15059.33924943868277600000"
"14300.38285278943519800000","52115.68362729493496100000",0,0,0,0,0,1,0,"26303.51860809985646400000","7029.83000106917566600000"
"449.03475859083925500000","5130.03530863222900200000",1,0,0,0,1,0,0,"1899.27121910214827800000","3480.16679140382764900000"
"211.85120117137821800000","32140.26344507425734500000",0,0,0,0,1,0,0,"2949.22324168721897500000","12332.94130225596065400000"
"676.26811302618413200000","18136.83081802239013100000",0,0,1,0,0,0,0,"10179.14211624015670000000","1454.07890516411846500000"
"387.10420815901169600000","20032.04695392189363700000",0,0,0,0,1,0,0,"13028.44545245477831300000","3939.91232759542392800000"
"563.50422476270083300000","17252.79431452966391100000",0,0,0,1,0,0,0,"23206.79455357213662100000","807.22762749919811800000"
"1597.37639701620958400000","21294.75273421536158500000",1,1,0,0,0,0,0,"29113.96420329735688100000","0.00000000000000000000"
"1457.70154014797414100000","73410.97057633766650800000",1,0,0,0,0,0,1,"25035.48742674522803100000","19325.35015503047150600000"
"3684.83997302984787900000","47845.05158289337279800000",0,0,0,0,0,0,1,"69547.42626941895782000000","5522.29231262696461000000"
"30069.90146443355240900000","27250.44673714938813100000",1,0,0,0,1,0,0,"36313.74850318395571800000","16304.92889981824013700000"
"115.53683478062593200000","50071.80737637897912100000",1,0,0,1,0,0,0,"40554.79337990975487900000","12514.70116540147546200000"
"7298.29673518687495600000","70116.70516475927241100000",0,0,0,1,0,0,0,"19246.47703031696814500000","5132.04319469688869900000"
"298.40675615580512700000","12796.07743859423148900000",1,0,0,0,1,0,0,"5738.25742856916281400000","10354.96632096653480200000"
"160.61243489958656000000","15106.55656696931915200000",1,0,0,0,0,1,0,"6930.95217325794402900000","4795.25286004490537800000"
"1606.18274183631112900000","28859.20501117250954200000",1,0,0,0,1,0,0,"3703.38062346848954400000","6639.58088313909975400000"
"1055.23363788258492800000","5713.54629312783078200000",0,1,0,0,0,0,0,"7794.54564198539266100000","310.06094301293702600000"
"362.78386228493582900000","59959.05540134224443200000",0,1,0,0,0,0,0,"14900.75415738178127100000","572.00898107559072000000"
"92112.76356445389006600000","78025.84471977612837300000",1,0,0,1,0,0,0,"44622.16794474270624300000","12653.69400192451619800000"
"15.63373397482294200000","17009.87496108393375600000",0,1,0,0,0,0,0,"9722.36540550828304300000","0.00000000000000000000"
"631.26805680887482200000","61208.04966773321667700000",1,0,0,0,0,1,0,"17184.63771104114955500000","8911.57917245803485500000"
"1302.26111888209614500000","65479.75014178951876400000",0,0,1,0,0,0,0,"45312.09110157730707900000","3651.23489789372393900000"
"120.85410955639818500000","51889.97786273112581900000",0,1,0,0,0,0,0,"43459.60777472026391500000","2068.85491286218325700000"
"156.94975258166175000000","53844.64023747629792700000",1,0,0,0,1,0,0,"20481.20157651406412300000","882.06992408852774500000"
"1498.17178745020437700000","47999.23191779264807600000",1,0,0,0,0,1,0,"4690.68445135248729200000","1122.63444883994440300000"
"6626.53592065595708700000","18280.97978560771833600000",1,0,0,1,0,0,0,"8509.84528274954203400000","5474.17940767668127900000"
"10.67824216827428400000","33434.33950717495031100000",0,1,0,0,0,0,0,"5539.21063274676648100000","0.00000000000000000000"
"164.89365167844709600000","63309.20561958384071400000",0,0,0,0,1,0,0,"7467.03039626965686200000","7660.64364375066823500000"
"427.82897113858065800000","63524.93937403674388900000",1,0,1,0,0,0,0,"4229.14964988382328500000","8986.42146904736448200000"
"35.00788465341344600000","30097.63369542216475100000",0,0,1,0,0,0,0,"929.41372391971514900000","7190.20635090345343700000"
"1493.43694215866275700000","52001.51004724536576100000",0,0,0,0,1,0,0,"1345.74666338887082600000","6687.69378808938308600000"
"20.06196721791779100000","30747.74346172988851800000",0,0,0,0,0,1,0,"3823.91892213384509200000","2127.65957446808510600000"
"13.59417552604985600000","18650.06287411732129300000",1,0,0,0,0,0,1,"331.48032132972775800000","9729.49855661285149200000"
"991.45671484705089900000","62671.59054451626995800000",1,0,0,1,0,0,0,"3055.48726814220347200000","22388.53843686517694900000"
"441.41246781965470300000","18472.34740821224711200000",0,0,1,0,0,0,0,"17940.38112306801690700000","181.75986314551480800000"
"2.953316988872189528300000","20389.61474504152184700000",1,0,0,0,0,0,1,"2983.32289196754982100000","32855.76820271570619100000"
