,Country,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%)
956,Guyana,1994,0.181049,0.837532,0.187071,4.49882,0.697223,3.845663,1.88624
957,Guyana,1995,0.181234,0.837702,0.188333,4.498941,0.700887,3.878717,1.902588
958,Guyana,1996,0.181484,0.837882,0.190327,4.498309,0.703558,3.912146,1.91793
959,Guyana,1997,0.181861,0.838146,0.193447,4.497146,0.70472,3.94451,1.933601
960,Guyana,1998,0.182269,0.838413,0.196634,4.495548,0.704254,3.976756,1.948986
961,Guyana,1999,0.182612,0.838598,0.199814,4.493507,0.704829,4.007554,1.963466
962,Guyana,2000,0.1828,0.838649,0.201824,4.491327,0.705902,4.031724,1.976366
963,Guyana,2001,0.182825,0.83859,0.203064,4.489447,0.708337,4.056874,1.988918
964,Guyana,2002,0.182777,0.838541,0.203902,4.48842,0.711114,4.085056,2.001931
965,Guyana,2003,0.182704,0.838544,0.204444,4.488321,0.713981,4.111298,2.014028
966,Guyana,2004,0.182651,0.838618,0.205609,4.489022,0.715895,4.135617,2.02392
967,Guyana,2005,0.182667,0.838806,0.206505,4.490554,0.717255,4.155303,2.03033
968,Guyana,2006,0.182803,0.839173,0.207501,4.493263,0.716306,4.176679,2.034423
969,Guyana,2007,0.183044,0.839702,0.209115,4.497048,0.714952,4.197154,2.038168
970,Guyana,2008,0.183344,0.840331,0.211234,4.501454,0.712516,4.219658,2.041377
971,Guyana,2009,0.183647,0.840966,0.212965,4.506029,0.710962,4.235203,2.043699
972,Guyana,2010,0.183889,0.841484,0.215626,4.510187,0.71009,4.243912,2.044674
973,Guyana,2011,0.184115,0.841971,0.217457,4.514531,0.710751,4.244611,2.045249
974,Guyana,2012,0.1844,0.842545,0.220109,4.519602,0.712392,4.239977,2.046659
975,Guyana,2013,0.184738,0.843181,0.223114,4.524978,0.714233,4.23094,2.048957
976,Guyana,2014,0.185126,0.843879,0.226556,4.530527,0.71681,4.217238,2.052116
977,Guyana,2015,0.185546,0.844592,0.230387,4.536003,0.720859,4.196997,2.055865
978,Guyana,2016,0.185998,0.845338,0.233461,4.541543,0.726174,4.173174,2.060072
981,Hungary,1991,0.199749,0.696926,0.198908,3.431757,0.650597,3.223918,2.469051
982,Hungary,1992,0.199929,0.697474,0.198409,3.434691,0.650335,3.226339,2.497066
983,Hungary,1993,0.200098,0.697942,0.197645,3.437227,0.650708,3.22741,2.516173
984,Hungary,1994,0.200244,0.698328,0.197432,3.43934,0.651145,3.224948,2.527159
985,Hungary,1995,0.200361,0.698627,0.197394,3.44088,0.652022,3.219006,2.531127
986,Hungary,1996,0.200468,0.698758,0.197666,3.441252,0.650561,3.193625,2.517999
987,Hungary,1997,0.200578,0.698686,0.198998,3.440124,0.647045,3.139432,2.484446
988,Hungary,1998,0.200694,0.698535,0.200204,3.438493,0.643296,3.073759,2.441802
989,Hungary,1999,0.200823,0.698441,0.201014,3.437399,0.639979,3.010566,2.401402
990,Hungary,2000,0.200967,0.698518,0.202294,3.437519,0.640092,2.965647,2.374936
991,Hungary,2001,0.201194,0.698806,0.204208,3.440197,0.644662,2.938742,2.355117
992,Hungary,2002,0.201508,0.69915,0.20742,3.444801,0.651996,2.914889,2.329651
993,Hungary,2003,0.201865,0.699527,0.210871,3.450051,0.661621,2.894994,2.303453
994,Hungary,2004,0.202207,0.699866,0.214009,3.454419,0.671379,2.87494,2.281156
995,Hungary,2005,0.202486,0.700134,0.216745,3.456608,0.680583,2.855418,2.267669
996,Hungary,2006,0.202814,0.700464,0.218961,3.45784,0.690743,2.834078,2.257506
997,Hungary,2007,0.203272,0.700956,0.220837,3.459852,0.701396,2.813205,2.243461
998,Hungary,2008,0.203766,0.701496,0.223001,3.462003,0.712769,2.795158,2.227769
999,Hungary,2009,0.204192,0.701953,0.224898,3.463672,0.719317,2.77864,2.212293
1000,Hungary,2010,0.204445,0.702197,0.226389,3.464218,0.722923,2.767358,2.199166
1001,Hungary,2011,0.204595,0.702335,0.227754,3.463867,0.724695,2.761039,2.187616
1002,Hungary,2012,0.204751,0.702483,0.22967,3.463066,0.725252,2.756551,2.175251
1003,Hungary,2013,0.204916,0.702652,0.231261,3.461858,0.724376,2.752576,2.16241
1004,Hungary,2014,0.205079,0.702827,0.232606,3.460273,0.721496,2.753656,2.149119
1005,Hungary,2015,0.205242,0.703031,0.234708,3.458544,0.717386,2.754503,2.135476
1006,Hungary,2016,0.205388,0.703222,0.236107,3.45659,0.708897,2.758478,2.121472
1009,Iceland,1991,0.257233,0.92138,0.48647,5.281731,0.703422,3.592401,1.169433
1010,Iceland,1992,0.257192,0.921595,0.486574,5.283016,0.706585,3.590929,1.165285
1011,Iceland,1993,0.257124,0.921874,0.487893,5.283818,0.708721,3.590585,1.16189
1012,Iceland,1994,0.257072,0.92207,0.488242,5.285213,0.710499,3.587726,1.16029
1013,Iceland,1995,0.257012,0.922297,0.48913,5.286325,0.71145,3.58302,1.159994
1014,Iceland,1996,0.256877,0.922442,0.490709,5.287908,0.710792,3.574877,1.161527
1015,Iceland,1997,0.256634,0.922435,0.494393,5.288093,0.708898,3.560435,1.166283
1016,Iceland,1998,0.256335,0.922412,0.498013,5.286959,0.705168,3.542659,1.171648
1017,Iceland,1999,0.25611,0.922367,0.502034,5.286768,0.702146,3.525197,1.176285
1018,Iceland,2000,0.256001,0.92235,0.506393,5.286764,0.699851,3.509585,1.179112
1019,Iceland,2001,0.256064,0.926902,0.510405,5.28788,0.699121,3.494552,1.17961
1020,Iceland,2002,0.256246,0.937569,0.514959,5.288974,0.699404,3.477466,1.180166
1021,Iceland,2003,0.256459,0.950287,0.51955,5.289296,0.701561,3.458468,1.181182
1022,Iceland,2004,0.256689,0.960882,0.524524,5.288557,0.702123,3.440801,1.182503
1023,Iceland,2005,0.256862,0.96497,0.527964,5.284072,0.702298,3.42279,1.18587
1024,Iceland,2006,0.256971,0.964441,0.529733,5.276617,0.7003,3.402373,1.191376
1025,Iceland,2007,0.257045,0.96385,0.531919,5.269495,0.696441,3.382677,1.198786
1026,Iceland,2008,0.257044,0.963703,0.534992,5.267682,0.690535,3.367176,1.205389
1027,Iceland,2009,0.256947,0.964146,0.53937,5.272222,0.685423,3.360182,1.208499
1028,Iceland,2010,0.256847,0.964901,0.543762,5.280214,0.681568,3.358979,1.209134
1029,Iceland,2011,0.25679,0.965719,0.54697,5.286489,0.681506,3.36087,1.210316
1030,Iceland,2012,0.256801,0.966556,0.550678,5.290896,0.684521,3.361724,1.213379
1031,Iceland,2013,0.256879,0.967422,0.55314,5.293785,0.689168,3.361856,1.218249
1032,Iceland,2014,0.256999,0.968336,0.555098,5.294874,0.695549,3.361046,1.224274
1033,Iceland,2015,0.257168,0.969292,0.556969,5.294539,0.703828,3.360755,1.231484
1034,Iceland,2016,0.257376,0.970194,0.557838,5.29282,0.713351,3.360144,1.240083
1037,Ireland,1991,0.310815,0.799743,0.392402,5.74663,0.976738,4.179122,1.7197
1038,Ireland,1992,0.31143,0.800355,0.396178,5.751147,0.98768,4.194804,1.743069
1039,Ireland,1993,0.311999,0.800885,0.400679,5.755194,0.997045,4.210405,1.764858
1040,Ireland,1994,0.312488,0.801314,0.405844,5.758406,1.00689,4.224017,1.784501
1041,Ireland,1995,0.312863,0.801616,0.411697,5.760495,1.014356,4.231725,1.801893
1042,Ireland,1996,0.313144,0.801663,0.418422,5.75771,1.019391,4.244814,1.817444
1043,Ireland,1997,0.313407,0.801464,0.426696,5.748793,1.022019,4.265165,1.832005
1044,Ireland,1998,0.313682,0.801162,0.435703,5.737722,1.025722,4.289213,1.845547
1045,Ireland,1999,0.313985,0.800907,0.445269,5.728118,1.031711,4.310122,1.857496
1046,Ireland,2000,0.314365,0.800855,0.45538,5.723983,1.038326,4.325263,1.868417
1047,Ireland,2001,0.314945,0.801038,0.464163,5.724416,1.052588,4.333706,1.877489
1048,Ireland,2002,0.315776,0.80131,0.474684,5.725533,1.074724,4.34665,1.885675
1049,Ireland,2003,0.316759,0.801556,0.485067,5.726015,1.096067,4.357451,1.894388
1050,Ireland,2004,0.317787,0.801783,0.493785,5.726148,1.113885,4.36515,1.904537
1051,Ireland,2005,0.318733,0.801878,0.500082,5.725789,1.121058,4.368399,1.916862
1052,Ireland,2006,0.319937,0.80194,0.505265,5.733915,1.11516,4.366668,1.948764
1053,Ireland,2007,0.32157,0.802076,0.5098,5.755383,1.102057,4.359767,2.004678
1054,Ireland,2008,0.323275,0.80227,0.513723,5.781831,1.087095,4.35549,2.066202
1055,Ireland,2009,0.324699,0.802515,0.51771,5.805333,1.072949,4.34969,2.115312
1056,Ireland,2010,0.325505,0.802837,0.52236,5.818125,1.065024,4.344662,2.133863
1057,Ireland,2011,0.325887,0.803195,0.527454,5.822472,1.062048,4.338509,2.131855
1058,Ireland,2012,0.326288,0.80357,0.532786,5.826089,1.057665,4.328853,2.13032
1059,Ireland,2013,0.326688,0.80391,0.537966,5.828983,1.055558,4.317934,2.12911
1060,Ireland,2014,0.327089,0.804283,0.543195,5.831698,1.055843,4.301374,2.127247
1061,Ireland,2015,0.327456,0.804668,0.549164,5.83418,1.054477,4.286581,2.123721
1062,Ireland,2016,0.327779,0.80506,0.554509,5.836752,1.053908,4.269448,2.118275
1065,Israel,1991,0.260944,0.931045,0.372777,3.065571,0.634607,4.053225,0.547293
1066,Israel,1992,0.260333,0.931848,0.375618,3.068519,0.630487,4.088545,0.547255
1067,Israel,1993,0.259908,0.932502,0.378548,3.070504,0.629487,4.123589,0.547353
1068,Israel,1994,0.259679,0.932976,0.381725,3.071617,0.629588,4.15013,0.547462
1069,Israel,1995,0.259658,0.933254,0.38485,3.07197,0.630535,4.171746,0.547461
1070,Israel,1996,0.259894,0.933287,0.388315,3.06633,0.636358,4.190588,0.547629
1071,Israel,1997,0.260318,0.933081,0.391666,3.052924,0.650711,4.205758,0.548053
1072,Israel,1998,0.260821,0.932818,0.395592,3.036895,0.666853,4.218667,0.548534
1073,Israel,1999,0.261246,0.932541,0.39943,3.023273,0.682348,4.228286,0.548768
1074,Israel,2000,0.261467,0.932439,0.402431,3.017429,0.688687,4.229199,0.54849
1075,Israel,2001,0.261445,0.931399,0.407726,3.017391,0.69013,4.223129,0.547597
1076,Israel,2002,0.261273,0.928889,0.413775,3.017465,0.690817,4.212075,0.546142
1077,Israel,2003,0.261067,0.925924,0.419905,3.017644,0.6926,4.196425,0.544431
1078,Israel,2004,0.260892,0.923395,0.425134,3.017567,0.693812,4.180606,0.542487
1079,Israel,2005,0.260849,0.92232,0.428808,3.017264,0.693844,4.166551,0.54049
1080,Israel,2006,0.26108,0.922322,0.430569,3.023321,0.69255,4.151368,0.537625
1081,Israel,2007,0.261523,0.922312,0.432092,3.038157,0.688567,4.135361,0.533317
1082,Israel,2008,0.262041,0.922285,0.43343,3.056002,0.682852,4.11655,0.528356
1083,Israel,2009,0.262472,0.922259,0.435409,3.071033,0.679267,4.097488,0.523383
1084,Israel,2010,0.262677,0.922266,0.43736,3.077535,0.679954,4.07706,0.519176
1085,Israel,2011,0.262633,0.922343,0.439838,3.077637,0.683791,4.055852,0.51564
1086,Israel,2012,0.262423,0.922545,0.44213,3.07722,0.688269,4.028824,0.512261
1087,Israel,2013,0.262064,0.922852,0.445398,3.076188,0.692602,3.996729,0.509059
1088,Israel,2014,0.261536,0.923216,0.448385,3.07424,0.698462,3.960832,0.506
1089,Israel,2015,0.260875,0.923693,0.452504,3.071555,0.703864,3.92133,0.503205
1090,Israel,2016,0.260075,0.924225,0.457104,3.06786,0.710449,3.876893,0.500657
1093,Italy,1991,0.235163,0.947097,0.589164,5.691312,1.250387,3.715023,0.454951
1094,Italy,1992,0.235424,0.947955,0.593023,5.652334,1.256173,3.651698,0.451861
1095,Italy,1993,0.235643,0.948684,0.597437,5.612122,1.263868,3.596572,0.449365
1096,Italy,1994,0.235817,0.949266,0.600828,5.571874,1.272733,3.555711,0.447662
1097,Italy,1995,0.235932,0.949639,0.604477,5.532503,1.281482,3.530343,0.44694
1098,Italy,1996,0.236019,0.949909,0.606729,5.483194,1.300296,3.514964,0.447098
1099,Italy,1997,0.236113,0.95022,0.610907,5.421497,1.32832,3.498997,0.447723
1100,Italy,1998,0.236204,0.95054,0.615103,5.36062,1.361317,3.481261,0.448558
1101,Italy,1999,0.236285,0.950823,0.61984,5.313643,1.390202,3.466312,0.44936
1102,Italy,2000,0.236359,0.951086,0.623592,5.29395,1.405732,3.458641,0.4499
1103,Italy,2001,0.236413,0.950568,0.627055,5.298266,1.4183,3.449578,0.450155
1104,Italy,2002,0.236456,0.949007,0.630848,5.312072,1.43842,3.435921,0.450356
1105,Italy,2003,0.23649,0.947052,0.634059,5.331038,1.459467,3.418576,0.45059
1106,Italy,2004,0.236512,0.945348,0.63641,5.350876,1.474672,3.403169,0.450926
1107,Italy,2005,0.236527,0.944578,0.638136,5.367484,1.476299,3.392412,0.451417
1108,Italy,2006,0.236593,0.944693,0.635836,5.403574,1.461935,3.393027,0.453432
1109,Italy,2007,0.236735,0.945095,0.631239,5.470304,1.437316,3.409353,0.457413
1110,Italy,2008,0.236887,0.945596,0.625617,5.54545,1.407807,3.430772,0.461949
1111,Italy,2009,0.237003,0.946046,0.621071,5.606887,1.378248,3.447503,0.465679
1112,Italy,2010,0.237026,0.946269,0.620174,5.632361,1.354996,3.455801,0.46722
1113,Italy,2011,0.236973,0.946343,0.620217,5.632372,1.335062,3.455118,0.467204
1114,Italy,2012,0.236901,0.946453,0.620807,5.632487,1.310311,3.455367,0.467127
1115,Italy,2013,0.236809,0.946552,0.621421,5.632414,1.282892,3.454904,0.466905
1116,Italy,2014,0.236688,0.946582,0.622273,5.631731,1.252637,3.456543,0.46645
1117,Italy,2015,0.236545,0.946536,0.623938,5.630367,1.219242,3.458618,0.465702
1118,Italy,2016,0.236385,0.946428,0.624953,5.628456,1.184988,3.459977,0.464585
1121,Jamaica,1991,0.197726,0.920359,0.239617,4.558368,0.905251,2.568978,1.368381
1122,Jamaica,1992,0.198047,0.920742,0.241779,4.560476,0.909893,2.557442,1.367181
1123,Jamaica,1993,0.198315,0.921155,0.24388,4.5625,0.913372,2.549578,1.366127
1124,Jamaica,1994,0.198515,0.921504,0.245273,4.564252,0.916907,2.543731,1.365337
1125,Jamaica,1995,0.198637,0.921806,0.246349,4.565607,0.918006,2.541776,1.364789
1126,Jamaica,1996,0.198663,0.922114,0.247546,4.565898,0.918872,2.542172,1.364229
1127,Jamaica,1997,0.198616,0.922467,0.248155,4.565417,0.91914,2.546256,1.363645
1128,Jamaica,1998,0.19853,0.922814,0.248881,4.564412,0.919783,2.547117,1.363167
1129,Jamaica,1999,0.198452,0.923127,0.249354,4.563649,0.919158,2.551045,1.363052
1130,Jamaica,2000,0.198406,0.923319,0.25005,4.563235,0.919826,2.551216,1.363294
1131,Jamaica,2001,0.198348,0.923453,0.250265,4.563041,0.921534,2.553989,1.363723
1132,Jamaica,2002,0.198233,0.923552,0.251009,4.562594,0.926392,2.557785,1.364231
1133,Jamaica,2003,0.198115,0.92367,0.251631,4.562164,0.931329,2.561818,1.365131
1134,Jamaica,2004,0.198036,0.923792,0.252132,4.561626,0.936075,2.563666,1.366655
1135,Jamaica,2005,0.198034,0.923931,0.252351,4.561116,0.939018,2.566573,1.368957
1136,Jamaica,2006,0.198154,0.924244,0.25274,4.561436,0.940855,2.566225,1.378946
1137,Jamaica,2007,0.198374,0.924784,0.254005,4.56306,0.942718,2.561822,1.3989
1138,Jamaica,2008,0.198634,0.925444,0.254964,4.565765,0.946205,2.56029,1.421946
1139,Jamaica,2009,0.198868,0.926036,0.256082,4.568348,0.948209,2.555994,1.441276
1140,Jamaica,2010,0.199009,0.926408,0.257257,4.569921,0.950676,2.556094,1.45003
1141,Jamaica,2011,0.199068,0.926569,0.257424,4.570486,0.95172,2.557727,1.450941
1142,Jamaica,2012,0.199126,0.926754,0.258016,4.571272,0.952109,2.560541,1.451288
1143,Jamaica,2013,0.199179,0.926957,0.258106,4.572443,0.953076,2.563119,1.450576
1144,Jamaica,2014,0.199222,0.927137,0.258697,4.573627,0.951748,2.56829,1.448373
1145,Jamaica,2015,0.199259,0.927324,0.259079,4.574925,0.950794,2.575587,1.444198
1146,Jamaica,2016,0.199275,0.927481,0.260215,4.576234,0.949323,2.582892,1.437436
1149,Japan,1991,0.290813,0.68565,0.415382,3.559611,0.851126,3.064306,0.554292
1150,Japan,1992,0.290716,0.686008,0.421778,3.561092,0.850265,3.064719,0.556163
1151,Japan,1993,0.29067,0.686362,0.427656,3.562594,0.849706,3.064858,0.557967
1152,Japan,1994,0.290673,0.686684,0.432612,3.563984,0.849723,3.063447,0.559626
1153,Japan,1995,0.290728,0.686962,0.436819,3.565138,0.849875,3.06158,0.561059
1154,Japan,1996,0.290864,0.687278,0.440586,3.559246,0.849994,3.051899,0.562704
1155,Japan,1997,0.291061,0.687638,0.444397,3.54352,0.849656,3.032029,0.564779
1156,Japan,1998,0.291295,0.68805,0.448044,3.524715,0.849451,3.01007,0.566897
1157,Japan,1999,0.291513,0.688451,0.450948,3.509241,0.849455,2.993176,0.568627
1158,Japan,2000,0.291653,0.688761,0.452609,3.503311,0.849776,2.988969,0.569526
1159,Japan,2001,0.291533,0.688687,0.453158,3.503098,0.849981,2.999525,0.568818
1160,Japan,2002,0.29114,0.68815,0.453118,3.501109,0.849903,3.016933,0.566648
1161,Japan,2003,0.290677,0.687444,0.453022,3.498492,0.849842,3.03731,0.563963
1162,Japan,2004,0.290338,0.686851,0.452762,3.496301,0.850243,3.056779,0.561681
1163,Japan,2005,0.290315,0.686644,0.452926,3.495453,0.850921,3.071846,0.560731
1164,Japan,2006,0.291754,0.686818,0.453833,3.501247,0.854005,3.082956,0.561138
1165,Japan,2007,0.294921,0.687128,0.455299,3.514866,0.859708,3.094048,0.562141
1166,Japan,2008,0.298689,0.687476,0.456972,3.531299,0.867412,3.104944,0.563486
1167,Japan,2009,0.301931,0.687791,0.458745,3.545616,0.874537,3.116651,0.564908
1168,Japan,2010,0.303509,0.687961,0.45958,3.552643,0.880012,3.129768,0.56616
1169,Japan,2011,0.303683,0.68801,0.45997,3.554519,0.884494,3.146267,0.567478
1170,Japan,2012,0.303467,0.688067,0.45973,3.556756,0.889503,3.168773,0.569262
1171,Japan,2013,0.302834,0.688129,0.45934,3.559258,0.894621,3.195748,0.571439
1172,Japan,2014,0.30175,0.688187,0.458556,3.561857,0.900339,3.227353,0.573932
1173,Japan,2015,0.300201,0.688256,0.457507,3.564487,0.906163,3.262431,0.57671
1174,Japan,2016,0.298155,0.688317,0.456005,3.566992,0.911801,3.300907,0.579705
1177,Kazakhstan,1991,0.191253,0.657976,0.18606,2.578963,0.508976,3.428476,2.51614
1178,Kazakhstan,1992,0.191171,0.658332,0.184011,2.579174,0.518145,3.437113,2.439505
1179,Kazakhstan,1993,0.191059,0.658665,0.182075,2.579559,0.527602,3.447594,2.387944
1180,Kazakhstan,1994,0.19093,0.65899,0.180094,2.580395,0.537634,3.458693,2.358027
1181,Kazakhstan,1995,0.190793,0.659278,0.178603,2.581392,0.548529,3.470587,2.347797
1182,Kazakhstan,1996,0.190527,0.659606,0.176283,2.582801,0.561339,3.490043,2.38342
1183,Kazakhstan,1997,0.190095,0.660016,0.173987,2.584626,0.576234,3.516238,2.474803
1184,Kazakhstan,1998,0.189632,0.660432,0.171198,2.586391,0.591036,3.542781,2.59555
1185,Kazakhstan,1999,0.189285,0.660849,0.169689,2.588148,0.605373,3.565997,2.718396
1186,Kazakhstan,2000,0.189193,0.661205,0.169169,2.589424,0.615017,3.575827,2.817329
1187,Kazakhstan,2001,0.18945,0.661578,0.169747,2.590596,0.622243,3.57605,2.896972
1188,Kazakhstan,2002,0.189988,0.662076,0.172644,2.592182,0.629721,3.573918,2.978808
1189,Kazakhstan,2003,0.190684,0.662612,0.175966,2.593865,0.63568,3.570802,3.060814
1190,Kazakhstan,2004,0.191419,0.663135,0.179629,2.595687,0.640905,3.565391,3.140127
1191,Kazakhstan,2005,0.192071,0.663547,0.18356,2.596993,0.644871,3.560473,3.215712
1192,Kazakhstan,2006,0.192774,0.663861,0.18803,2.597675,0.648062,3.555675,3.301988
1193,Kazakhstan,2007,0.193663,0.664165,0.192814,2.598117,0.651358,3.550027,3.402343
1194,Kazakhstan,2008,0.19461,0.664446,0.198485,2.598328,0.65453,3.542525,3.498564
1195,Kazakhstan,2009,0.195483,0.664694,0.203306,2.598553,0.656172,3.536234,3.571414
1196,Kazakhstan,2010,0.196167,0.664934,0.207327,2.598947,0.656471,3.532259,3.602408
1197,Kazakhstan,2011,0.196722,0.665191,0.210804,2.599617,0.655303,3.528115,3.603549
1198,Kazakhstan,2012,0.19728,0.665458,0.214199,2.600319,0.651736,3.525116,3.598258
1199,Kazakhstan,2013,0.19784,0.665773,0.217535,2.601346,0.645576,3.520886,3.583238
1200,Kazakhstan,2014,0.198389,0.66612,0.220428,2.602723,0.638425,3.519001,3.55546
1201,Kazakhstan,2015,0.19892,0.666498,0.22357,2.604275,0.629521,3.515736,3.512509
1202,Kazakhstan,2016,0.199423,0.666898,0.225733,2.605924,0.617783,3.513734,3.451337
1205,Kuwait,1991,0.210453,0.853445,0.28899,4.780925,1.394351,3.559359,0.664879
1206,Kuwait,1992,0.210448,0.853016,0.290366,4.775858,1.399877,3.546893,0.66551
1207,Kuwait,1993,0.210491,0.85274,0.292584,4.771125,1.40468,3.537948,0.66614
1208,Kuwait,1994,0.210565,0.852552,0.29427,4.765856,1.413435,3.529734,0.666955
1209,Kuwait,1995,0.210677,0.852521,0.295822,4.76126,1.421976,3.526879,0.667823
1210,Kuwait,1996,0.210871,0.852577,0.297623,4.755063,1.434423,3.527299,0.668666
1211,Kuwait,1997,0.211144,0.852785,0.299421,4.748144,1.448745,3.530244,0.669457
1212,Kuwait,1998,0.211467,0.853105,0.301693,4.741091,1.464366,3.537333,0.670257
1213,Kuwait,1999,0.211776,0.853443,0.302688,4.735944,1.47724,3.542158,0.671053
1214,Kuwait,2000,0.212031,0.853741,0.304265,4.734119,1.482998,3.547975,0.67176
1215,Kuwait,2001,0.212357,0.853897,0.305353,4.733098,1.480659,3.550267,0.672394
1216,Kuwait,2002,0.212815,0.854005,0.307055,4.733334,1.47285,3.553949,0.672916
1217,Kuwait,2003,0.213307,0.854129,0.309015,4.735394,1.460714,3.555692,0.673312
1218,Kuwait,2004,0.213742,0.854412,0.311192,4.741176,1.449638,3.558908,0.673556
1219,Kuwait,2005,0.214008,0.854878,0.314031,4.751031,1.442962,3.564094,0.673595
1220,Kuwait,2006,0.214188,0.855565,0.317796,4.763917,1.453696,3.562302,0.674844
1221,Kuwait,2007,0.214395,0.856458,0.323515,4.779988,1.482622,3.553385,0.677825
1222,Kuwait,2008,0.214605,0.857499,0.328878,4.798497,1.52157,3.54323,0.681294
1223,Kuwait,2009,0.214773,0.85856,0.333687,4.818476,1.555646,3.537446,0.683953
1224,Kuwait,2010,0.214856,0.859558,0.337002,4.83924,1.574598,3.539318,0.6845
1225,Kuwait,2011,0.214887,0.860492,0.339605,4.859588,1.580541,3.547218,0.683594
1226,Kuwait,2012,0.214907,0.86137,0.341426,4.879221,1.585977,3.558861,0.682707
1227,Kuwait,2013,0.214925,0.862206,0.343039,4.898053,1.592436,3.571217,0.681867
1228,Kuwait,2014,0.214931,0.862972,0.344546,4.915922,1.594713,3.582742,0.681029
